
3.247, 1.006 
6.577, 2.999 
-6.378, 15.005 
-1.964, 16.32 
-0.017, -4.267 
-0.15, -4.88 
-0.249, -5.519 
-0.874, 5.987 
-8.245, -9.817 
-15.409, 6.487 
-4.952, 5.713 
-4.627, 7.769 
3.783, -13.201 
-1.694, 14.289 
-3.827, -1.177 
-8.052, -7.862 
-7.062, -0.338 
3.284, 16.949 
-3.883, 1.034 
-2.698, 1.042 
11.923, 5.546 
3.671, 0.347 
-2.247, 7.773 
4.236, -2.563 
-5.6, 5.038 
-7.003, -13.628 
7.485, -4.47 
7.041, -6.912 
1.126, -9.115 
-1.697, 3.263 
-1.7, -3.851 
9.114, -1.792 
5.384, -0.176 
-4.718, 0.65 
-1.11, 1.147 
-2.216, 1.907 
1.692, -17.568 
2.36, 4.283 
0.559, 5.586 
0.952, 1.811 
-0.89, -5.214 
3.071, 9.354 
0.295, -2.121 
-24.088, -12.091 
15.016, -3.183 
0.412, 12.558 
-1.541, -3.237 
12.576, -4.792 
-4.145, 2.216 
-10.905, 0.415 
-2.803, -6.472 
-3.317, -11.952 
-2.406, -3.593 
9.926, -4.859 
5.026, 6.492 
3.428, -1.663 
-14.293, 11.372 
-4.992, 17.691 
-7.482, 6.782 
0.669, 4.745 
-7.546, 11.928 
11.578, -15.347 
-0.89, -0.983 
-6.366, -4.657 
0.106, 8.23 
-12.226, -0.923 
-11.473, 3.624 
0.543, 7.603 
-4.888, -0.856 
1.647, -5.194 
-0.309, -1.553 
0.287, -3.614 
-2.393, 6.352 
1.958, 1.675 
3.247, 6.796 
0.941, 3.894 
-3.439, 3.475 
-13.062, 9.213 
1.124, 8.687 
5.131, -0.116 
0.264, -2.228 
5.63, -1.302 
2.693, -4.907 
-0.888, -8.983 
-7.651, 20.987 
3.928, -8.143 
-4.55, -3.883 
5.876, 2.802 
-11.116, -8.026 
-0.6, 3.21 
2.298, 2.482 
-4.791, -2.667 
6.797, -0.712 
-1.799, 8.331 
-6.548, 2.478 
-0.784, -4.224 
-1.676, 5.138 
-0.256, -5.651 
2.029, 8.423 
-0.198, 10.436 
10.103, 1.402 
7.924, -1.283 
-4.52, 8.414 
-9.717, 5.981 
-3.683, 5.343 
9.496, -3.621 
-0.856, 8.92 
-0.649, -2.072 
-6.194, 0.475 
5.643, 4.361 
-10.809, 5.888 
-3.62, 1.581 
5.787, -10.975 
0.037, 1.56 
-6.439, -6.938 
1.118, -5.233 
-9.261, 5.631 
-11.872, -7.919 
2.621, 3.472 
9.065, -10.681 
10.352, 6.778 
-7.013, 8.041 
2.022, 0.545 
-9.079, 8.222 
9.368, 9.332 
0.015, -4.578 
-3.443, 0.742 
-5.048, -2.449 
-6.312, -4.768 
-2.498, 6.33 
-0.37, 13.845 
4.321, 1.669 
-7.613, -11.587 
13.112, 12.841 
-3.346, -2.507 
4.586, 1.799 
-6.228, 5.533 
4.499, 9.81 
-2.24, 11.786 
-5.107, -1.481 
6.412, 0.238 
-1.251, -13.925 
-7.855, 16.884 
3.084, -3.507 
-4.448, -7.645 
2.831, -0.369 
-7.837, 0.647 
-4.232, -6.115 
9.702, 7.856 
-13.237, 13.438 
-0.496, -2.332 
-8.28, -0.135 
-4.275, -6.947 
4.695, -9.762 
-2.687, 11.644 
-4.574, -6.294 
2.115, -5.479 
8.572, 2.724 
8.265, 7.833 
-0.676, 10.681 
-8.31, 2.978 
-1.167, 3.862 
-0.699, 4.124 
15.268, 5.526 
-7.252, 1.653 
-2.214, -2.264 
12.989, 8.07 
-5.307, -0.752 
9.048, 1.065 
-1.054, 3.732 
-6.602, 2.19 
4.481, -1.026 
-10.783, -8.001 
9.275, -13.598 
-8.48, -3.28 
0.771, -9.849 
10.096, 18.472 
8.696, -7.816 
-16.809, -5.055 
-2.555, -11.884 
1.846, -9.742 
-1.859, 1.17 
-6.67, -4.422 
7.482, -0.658 
1.021, -1.443 
-9.147, 7.001 
13.641, 3.257 
-9.063, 17.744 
-8.557, -2.556 
0.785, -6.856 
-1.921, 1.163 
-1.219, 3.49 
-6.032, -1.788 
-11.531, 8.529 
-7.594, -2.091 
8.184, 2.998 
-4.821, -1.705 
2.268, 0.038 
8.612, -7.471 
-3.858, 8.243 
-1.122, 14.298 
1.166, -0.198 
-2.703, 2.187 
-4.942, 4.656 
-5.583, 0.475 
-18.419, 0.34 
-0.637, -3.069 
0.029, 1.701 
-13.059, 1.827 
-10.157, -12.617 
-4.236, 2.408 
4.819, 4.764 
-9.976, -0.336 
-2.954, 5.716 
-4.622, -7.149 
0.485, -3.501 
7.06, 4.547 
-5.516, -6.733 
10.123, -7.666 
3.807, -1.196 
4.199, 0.002 
-0.455, 12.68 
8.463, 1.306 
7.955, -2.302 
-4.111, -12.239 
-10.816, 8.024 
-14.481, -3.982 
2.445, -15.89 
3.972, 0.607 
-5.548, -2.65 
-1.022, 0.913 
4.36, 1.835 
-7.561, -5.607 
12.867, -8.277 
3.81, -4.721 
6.46, 10.651 
6.742, -8.06 
4.605, -0.845 
-4.071, 2.365 
-2.285, 7.425 
17.026, 1.777 
-7.59, -5.606 
0.346, 4.707 
-17.502, -1.786 
-5.476, -12.684 
11.622, 0.631 
4.154, -1.43 
1.098, -6.11 
-3.122, -12.082 
-0.8, -2.214 
-7.712, 11.328 
-1.757, -1.673 
2.044, 2.25 
-0.296, -0.586 
1.449, 4.596 
4.172, -0.843 
-7.073, -2.928 
3.584, 3.293 
3.302, 4.616 
12.154, -2.909 
4.63, -11.308 
3.293, 0.809 
8.086, 7.642 
-4.967, 12.03 
-3.188, -1.21 
-3.779, -5.314 
11.412, -8.652 
0.577, -7.653 
-3.897, -7.481 
9.967, 0.099 
1.791, 5.005 
6.211, 2.597 
-0.202, 3.449 
6.663, -1.086 
11.178, -3.357 
5.036, 7.841 
-10.58, 1.283 
7.249, -8.964 
-0.018, -2.552 
-9.851, -2.323 
9.252, 7.004 
-7.421, 0.519 
-0.986, -1.791 
-0.745, -7.848 
-10.575, 9.064 
-3.281, -1.247 
-7.146, 0.298 
5.024, 1.042 
17.619, -4.803 
-4.885, -1.484 
-2.004, -6.732 
1.842, 6.308 
1.873, -3.274 
-1.619, 6.816 
-1.402, 9.797 
-6.039, 5.474 
-5.433, -3.906 
-3.827, 2.943 
-3.219, -1.527 
-2.385, 3.935 
0.373, 8.724 
2.773, -7.401 
8.619, -0.688 
3.908, 1.459 
2.87, -1.936 
-7.293, -8.265 
-3.442, 1.576 
-13.351, 9.962 
-8.467, 1.868 
-8.57, -0.223 
-4.134, 2.268 
-6.854, -0.285 
-1.249, 5.79 
-2.988, -9.627 
-11.036, -8.531 
-2.039, -2.67 
-2.057, 7.647 
1.498, 0.728 
3.922, -4.328 
-1.201, -0.288 
-5.188, 18.466 
14.423, -2.387 
3.882, 3.98 
-0.402, 0.768 
8.338, -0.359 
3.455, -0.778 
-8.048, 12.786 
-6.625, -7.986 
12.589, -12.654 
0.845, 3.118 
-1.516, 4.744 
10.874, 5.571 
-1.587, -11.63 
2.095, -4.788 
3.852, -6.456 
0.155, 17.739 
6.442, 8.247 
-12.117, -3.121 
3.183, 7.338 
1.945, -12.586 
13.475, 0.792 
-11.103, -5.84 
-6.861, 4.166 
-2.606, -1.538 
8.776, -12.776 
4.095, 7.178 
-0.679, 2.622 
-1.146, -1.999 
1.537, 1.735 
12.437, 4.488 
-3.748, 2.481 
-3.174, -2.474 
3.961, -6.711 
-3.313, 1.745 
-0.429, 6.763 
-3.652, -0.916 
-3.72, 1.017 
3.318, -5.23 
0.12, 0.93 
-14.993, -14.384 
-0.687, 14.563 
-19.027, 0.439 
-7.23, -3.236 
-2.794, 0.732 
-2.618, 3.021 
12.018, 7.576 
8.282, 4.911 
-3.761, -1.591 
-5.643, 3.177 
3.848, 4.406 
3.565, -10.555 
-2.655, -5.13 
-9.499, -4.098 
-1.76, -2.552 
9.061, 2.26 
3.789, 8.209 
4.282, -7.621 
8.096, -5.628 
1.813, 0.74 
-2.709, 7.447 
-3.693, 7.408 
-3.816, 1.549 
5.828, -6.655 
-1.961, -5.857 
-1.159, 1.844 
1.292, 0.472 
0.254, -11.252 
16.758, 9.774 
6.618, -7.446 
-2.699, -2.119 
-6.428, -7.502 
9.246, 12.24 
-6.898, 2.41 
3.715, -8.67 
-1.769, -9.954 
0.31, 7.775 
-1.135, -0.336 
3.801, -3.016 
4.149, 4.582 
-4.988, 4.109 
-2.951, -10.526 
-0.141, -1.133 
-4.599, 8.069 
-2.441, 6.313 
-9.81, -1.251 
2.972, -16.356 
3.631, -3.366 
-0.459, -19.631 
-6.087, -4.336 
9.202, 5.19 
7.544, -4.296 
-2.342, -12.188 
-9.159, -7.978 
-2.204, 0.407 
-6.03, 4.022 
5.384, 7.403 
-14.295, 11.232 
-4.41, 0.379 
0.687, 1.966 
-3.77, 3.907 
-4.318, -0.734 
-10.454, 6.459 
-4.459, -0.975 
4.82, -6.505 
-1.509, -9.255 
-9.421, 0.71 
-2.001, -0.338 
-7.334, 4.425 
-2.405, 4.799 
1.492, -2.779 
13.415, -1.615 
-11.223, -0.058 
-8.415, 1.013 
-4.4, -3.312 
-5.591, 1.174 
-8.051, 4.304 
9.593, -3.285 
-3.91, 3.328 
3.7, -2.27 
0.423, 5.445 
14.585, -13.294 
6.679, 3.488 
-5.411, 12.483 
5.159, -3.823 
10.089, -5.577 
-2.043, 4.303 
-5.802, -4.454 
-3.027, 2.776 
14.722, 16.224 
-6.915, 4.574 
8.943, -1.91 
2.547, 10.391 
5.525, -3.889 
-11.131, 9.215 
8.947, -1.697 
-4.777, -0.012 
13.548, 3.658 
-6.404, 7.893 
5.498, 6.351 
-8.333, -7.718 
2.648, 8.067 
4.164, 4.328 
1.514, -7.331 
7.793, 6.425 
4.401, 2.177 
5.414, 14.32 
2.676, -1.763 
4.023, -4.811 
-1.163, -13.17 
-2.428, 8.199 
1.003, -0.788 
2.941, 2.189 
-9.096, 5.496 
1.617, -4.672 
5.764, 3.751 
0.397, -2.704 
2.226, 0.502 
-9.406, 10.217 
1.512, 6.44 
-11.195, 1.859 
-4.992, 6.105 
2.038, 5.137 
8.951, -8.335 
-5.257, 13.65 
3.143, 8.341 
-1.546, 5.287 
2.162, 1.637 
6.35, -6.293 
0.852, -4.012 
6.382, 1.933 
-11.368, -10.261 
0.482, 1.096 
0.342, -3.47 
3.747, -1.99 
-2.127, -5.981 
-5.681, 10.25 
-0.124, -4.653 
